# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1u60	1	223.267383828	223.708139281	224.625008490	224.655446085	224.834964547	1.754736558	1.281254205	1.342302954	1.115049894	0.855649287
1u60	2	225.531075708	225.127311815	225.148986430	224.721125946	225.117300897	12.727496084	12.817513052	12.722879897	12.887803387	12.856175123
1u60	3	120.367758888	121.050298525	120.709251517	120.658568263	120.656899122	121.561214382	120.627222171	120.382172943	120.668811384	120.948458925
1u60	4	19.793901455	13.518898520	8.956140708	6.720170426	5.036034210	-1.587782371	-1.668274287	-0.557766169	-0.395555888	-0.292457320
1u60	5	226.032959092	225.088295739	225.233822802	225.049020585	224.845147034	1.234326947	0.157869012	0.065773805	-0.434122452	-0.155882320
1u60	6	164.144813141	161.007621975	153.740741889	155.987942300	154.023213014	3.184093386	2.216327623	3.931111135	4.090073538	4.507340080
1u60	7	227.372841031	226.436115747	225.823019065	226.483024340	225.255712203	-1.554063762	-0.958098788	-0.295662860	-0.205636606	-0.191198423
1u60	8	122.989167584	77.733529640	51.302868917	38.123736874	30.980541908	-0.169553280	1.349737259	0.504688121	0.281652459	-0.005928774
1u60	9	120.067593856	77.839715717	51.845253441	38.494983815	30.872098712	-0.768353371	-0.385186174	-0.824634038	-0.896659134	-0.942041536
1u60	10	224.944228183	225.779326549	198.008314184	179.266628455	168.093578678	1.214003191	0.657814815	0.275837637	0.051023952	0.440461855
1u60	11	225.850063658	222.723454377	224.250423432	224.877557360	224.570696947	2.714927858	3.330189561	3.680311455	3.427684355	4.224832329
1u60	12	222.559390081	224.388608959	223.773196072	223.362206337	223.477714886	-0.539323219	-1.356087726	0.215063625	0.491529484	0.297540825
1u60	13	145.092162340	153.603785414	156.041580174	156.065070953	151.310577479	3.695554565	4.119567211	4.493454520	4.554431589	4.311520424
1u60	14	226.811852315	193.978813334	170.489570864	158.761842679	153.940392356	6.803213471	6.059012757	5.723635917	5.371996371	5.830485664
1u60	15	223.877184948	224.483586541	224.588672836	223.948010106	223.676199387	4.500961542	5.501990185	6.747912883	6.567835816	6.291127628
1u60	16	225.132007527	225.043293223	224.000690978	224.360555550	223.896568517	6.007613020	6.393711100	6.344743218	6.337301602	6.745022690
1u60	17	228.090250914	227.666399259	226.839504820	225.937868063	225.889749990	4.033645576	3.915417960	4.201339141	5.007672937	5.678224613
1u60	18	117.640735301	117.953478010	118.738568744	118.451683148	118.325454706	3.501863591	1.487442011	1.575397364	1.477804246	1.072914350
1u60	19	123.184125308	123.873666057	133.359094309	133.301389590	131.087141114	5.572309760	5.674412080	6.594368294	6.452605149	5.606301229
1u60	20	181.811967126	151.791653052	141.424458617	135.982719410	132.935450029	0.671273681	0.718257387	2.135162865	1.471537424	0.897308415
1u60	21	223.851205005	224.916282227	225.085671116	224.670340938	224.951483412	13.177369964	13.022728977	12.950253541	13.110932497	13.208955777
1u60	22	118.714100087	119.014132516	119.471857128	119.272374359	119.444444936	13.608100733	13.292548458	12.992048621	13.027620533	13.041075383
1u60	23	226.486324864	225.809817323	225.311534571	225.237286931	225.023835586	4.172279468	4.382289727	4.670319979	4.689102476	4.362472486
1u60	24	227.169298542	226.642589205	226.537350322	226.475294308	226.312405112	12.599423422	12.997308764	12.998315731	13.079574679	13.219360033
1u60	25	118.318158529	120.614292451	120.693749370	120.509748906	119.904576462	-0.283873046	0.549275920	0.729349957	0.888365893	0.807249344
1u60	26	119.262097225	120.540771431	111.568944994	83.188222083	66.180250745	-1.526327927	-0.573938847	0.719751919	-0.057903894	-0.327740170
1u60	27	158.231308269	159.473683586	159.913241279	154.826007383	148.055027025	4.906295592	6.043483887	5.969687245	5.642885379	5.520229570
1u60	28	224.181251365	225.049707377	225.479843539	225.257392382	225.336673666	3.480545719	4.270695814	5.210383586	5.612457509	5.235794557
