# pdbid	traj	first100	first200	first300	first400	first500	last100	last200	last300	last400	last500
1a69	1	12.230089097	9.224084769	8.205754406	7.903562466	7.745258508	7.148926375	6.565985629	6.508922554	6.209630213	6.133307241
1a69	2	28.374429041	19.149651487	12.597849009	9.285023035	7.247146506	-0.013330776	0.144751517	0.332770637	0.040762787	-0.192260032
1a69	3	25.484103052	13.764732801	9.050296001	6.972859659	5.635737480	0.562341481	-0.026649655	0.313083594	-0.082831573	-0.115179460
1a69	4	25.580604456	13.470698086	9.413007798	7.255172251	6.065019188	1.313643286	0.447530840	0.398681758	0.577017284	0.847019396
1a69	5	11.601392305	5.157342384	3.556201503	2.699706472	2.082649082	-1.545763949	-1.217939226	-1.153040752	-0.511288595	-0.238344570
1a69	6	27.820826304	17.763804459	11.701247394	9.027391326	7.198702038	-0.090728103	0.247872735	0.542574599	0.774018940	0.596456454
1a69	7	28.440584187	28.551220651	28.421240593	28.630461388	28.519550776	-0.673674440	0.094209477	0.386232719	0.320177207	0.211556766
1a69	8	3.324092627	1.485344832	1.099076341	1.346758492	0.691319496	-1.152595923	0.130995419	-0.330574076	-0.851026697	-0.605744420
1a69	9	19.021935512	8.932660314	6.246426409	4.422630783	3.322937316	-0.303033333	0.257178755	-0.159354334	-0.415857893	-0.166806836
1a69	10	27.773043263	14.811454979	10.136096878	7.546622454	6.280284426	-0.518286313	0.512257564	0.200537394	-0.213823098	-0.069873222
1a69	11	37.486010335	22.053012722	15.012041507	11.409770350	9.424314742	-0.709962524	-0.115794042	0.104742276	-0.185019036	-0.143833485
1a69	12	25.829997558	14.472052846	9.461363785	6.856882720	5.828702651	1.035084070	1.116574651	0.897301144	0.639979789	0.329636092
1a69	13	7.492337231	3.343142481	2.957866170	2.137066049	1.761958804	1.382445392	-0.048686812	0.714045878	0.535404240	0.382718794
1a69	14	10.491326027	5.847646023	4.573392707	3.384978047	2.884672772	0.760316036	0.909638145	0.545817346	0.473953848	0.358561456
1a69	15	7.075753518	6.674769705	6.154943917	5.981703350	6.076486950	-1.188879023	1.039416692	2.324354275	3.293987976	3.811962077
