# protid, traj, prob(G0|protid traj), prob(G1|protid traj), prob(G2|protid traj), prob(G3|protid traj), prob(G4|protid traj), prob(G5|protid traj)
1a69, 1, 0.30274990776332805, 0.0, -0.499348518667862, 0.0, 0.21778667667792934, -0.021188065773395392
1a69, 10, -0.004167370993093111, 0.0, 0.004870154348031841, 0.0, 0.0, -0.0007027833549387505
1a69, 11, 0.016412762926155844, 0.0, -0.01377835517510917, 0.0, 0.0, -0.0026344077510466676
1a69, 12, -0.012404916283277778, 0.0, 0.012857060121320485, 0.0, 0.0, -0.000452143838042679
1a69, 13, -0.0036425870111149172, 0.0, 0.002759695688800856, 0.0, 0.0, 0.000882891322314179
1a69, 14, 0.35251077546640913, 0.0, -0.33132270969301364, 0.0, 0.0, -0.021188065773395392
1a69, 15, 0.3137647278730456, 0.0003672944681372049, -0.5164324378051616, 0.0, 0.22348848123737425, -0.021188065773395392
1a69, 16, 0.01085788146939276, 0.0, -0.011540259353568727, 0.0, 0.0, 0.0006823778841759491
1a69, 17, -0.12766907976639752, 0.0, 0.14555302916147161, 0.0, 0.0033041163783213254, -0.021188065773395392
1a69, 18, -0.0040578136436235646, 0.0, 0.002869964038662687, 0.0, 0.0, 0.0011878496049609957
1a69, 19, -0.0012793676224817085, 0.0, 0.0016903712724614106, 0.0, 0.0, -0.0004110036499796431
1a69, 2, -0.006984438265104365, 0.0, 0.010907446161317114, 0.0, 0.0, -0.003923007896212735
1a69, 20, -0.003678524479571732, 0.0, 0.0031412158593793205, 0.0, 0.0, 0.0005373086201924601
1a69, 21, 0.35343111419481404, 0.0, -0.33224304842141855, 0.0, 0.0, -0.021188065773395392
1a69, 22, -0.0008425440224797409, 0.0, 0.0005961497793871562, 0.0, 0.0, 0.0002463942430926541
1a69, 23, -0.03865365593551662, 0.0, 0.03703037768918338, 0.0, 0.0, 0.001623278246333338
1a69, 24, 0.009015859455024977, 0.0, -0.01264436683657133, 0.0, 0.0, 0.0036285073815463427
1a69, 25, 0.3454254815310452, 0.0, -0.3242374157576497, 0.0, 0.0, -0.021188065773395392
1a69, 26, -0.020073069001134314, 0.0, 0.021597643998125915, 0.0, 0.0, -0.0015245749969915803
1a69, 27, -0.1354401689096873, 0.0, 0.15311629884709965, 0.0, 0.0035119358359831047, -0.021188065773395392
1a69, 28, -0.0059938780821324755, 0.0, 0.007341485684122739, 0.0, 0.0, -0.001347607601990198
1a69, 29, -0.004189216806801732, 0.0, 0.00761493059979701, 0.0, 0.0, -0.003425713792995229
1a69, 3, -0.028045731622292736, 0.0, 0.026939512839547097, 0.0, 0.0, 0.0011062187827456695
1a69, 30, 0.0012848217881591406, 0.0, -0.0017918087317142506, 0.0, 0.0, 0.0005069869435551343
1a69, 31, -0.1364465651712533, 0.0, 0.15386640038476407, 0.0, 0.003768230559884627, -0.021188065773395392
1a69, 32, 0.35405540441106703, 0.0, -0.33286733863767154, 0.0, 0.0, -0.021188065773395392
1a69, 33, -0.005185481069020115, 0.0, 0.00673733353112993, 0.0, 0.0, -0.0015518524621097353
1a69, 34, 0.002617771670156588, 0.0, -0.001650677337244777, 0.0, 0.0, -0.0009670943329117554
