# protid, traj, prob(G0|protid traj), prob(G1|protid traj), prob(G2|protid traj), prob(G3|protid traj), prob(G4|protid traj), prob(G5|protid traj)
1a69, 1, 0.30130580675037894, 0.0, -0.5008986772551194, 0.0, 0.2207809362781359, -0.021188065773395392
1a69, 10, -0.0021157694406044314, 0.0, 0.001359306107020286, 0.0, 0.0, 0.0007564633335841869
1a69, 11, 0.006417548215890911, 0.0, -0.00645295310416838, 0.0, 0.0, 3.540488827751681e-05
1a69, 12, -0.00603143406987533, 0.0, 0.0061743595423353614, 0.0, 0.0, -0.00014292547246005233
1a69, 13, -0.00437035122434154, 0.0, 0.0015773548322367548, 0.0, 0.0, 0.002792996392104813
1a69, 14, 0.3497745182875405, 0.0, -0.32858645251414514, 0.0, 0.0, -0.021188065773395392
1a69, 15, 0.3128681173192463, 0.0002680522908161161, -0.5148954418712252, 0.0, 0.22294733803455813, -0.021188065773395392
1a69, 16, 0.008429013375100491, 0.0, -0.008950581251637169, 0.0, 0.0, 0.0005215678765367639
1a69, 17, -0.1141231750189882, 1.1168317716302393e-05, 0.12847623035000655, 0.0, 0.006823842124660763, -0.021188065773395392
1a69, 18, -0.002020113233803744, 0.0, 0.0034540971688601374, 0.0, 0.0, -0.001433983935056348
1a69, 19, -0.0016692859658401504, 0.0, 0.002527114381134399, 0.0, 0.0, -0.0008578284152942553
1a69, 2, -0.009853458222676137, 0.0, 0.012126640969690294, 0.0, 0.0, -0.002273182747014109
1a69, 20, -0.005400903711552163, 0.0, 0.006399309038327861, 0.0, 0.0, -0.0009984053267756317
1a69, 21, 0.3562164350441726, 0.0, -0.33502836927077717, 0.0, 0.0, -0.021188065773395392
1a69, 22, -0.004538383635626864, 0.0, 0.00483765153886051, 0.0, 0.0, -0.00029926790323360486
1a69, 23, -0.011380502100190926, 0.0, 0.011670252215445376, 0.0, 0.0, -0.00028975011525440506
1a69, 24, 0.005921950134242238, 0.0, -0.009496399036906134, 0.0, 0.0, 0.0035744489026639514
1a69, 25, 0.3444880082663256, 0.0, -0.32329994249293015, 0.0, 0.0, -0.021188065773395392
1a69, 26, -0.004783538980971336, 0.0, 0.006998953629127058, 0.0, 0.0, -0.002215414648155712
1a69, 27, -0.15096147541419477, 0.0, 0.1684464182607962, 0.0, 0.003703122926793964, -0.021188065773395392
1a69, 28, -0.0007456315918820122, 0.0, -0.0011091994560371576, 0.0, 0.0, 0.0018548310479192878
1a69, 29, -0.005833554955835651, 0.0, 0.007769188573573116, 0.0, 0.0, -0.0019356336177374298
1a69, 3, -0.008863112923716499, 0.0, 0.008435121054291561, 0.0, 0.0, 0.00042799186942498943
1a69, 30, 0.005798882046822884, 0.0, -0.004437964214454415, 0.0, 0.0, -0.0013609178323684482
1a69, 31, -0.14355903631447428, 0.0, 0.1607006084625633, 0.0, 0.0040464936253064195, -0.021188065773395392
1a69, 32, 0.3573181836260089, 0.0, -0.3361474553854825, 0.0, 1.733753286907273e-05, -0.021188065773395392
1a69, 33, -0.0017397080439729429, 0.0, 0.0004959079892761231, 0.0, 0.0, 0.001243800054696851
1a69, 34, -0.001391392799281077, 0.0, 0.0009751583866107749, 0.0, 0.0, 0.0004162344126703507
1a69, 35, -0.0014053178296513091, 0.0, 0.0005892513716417858, 0.0, 0.0, 0.0008160664580095685
1a69, 36, -0.09681212657800403, 0.0, 0.1107579691983317, 0.0, 0.0072422231530677485, -0.021188065773395392
1a69, 37, 0.34795411095979994, 0.0, -0.3267660451864045, 0.0, 0.0, -0.021188065773395392
1a69, 38, -0.005193735333028249, 0.0, 0.00548842934849858, 0.0, 0.0, -0.00029469401547032106
1a69, 39, 0.35714289345252576, 0.0, -0.3359548276791303, 0.0, 0.0, -0.021188065773395392
1a69, 4, 0.3502117804650096, 0.0, -0.3290237146916142, 0.0, 0.0, -0.021188065773395392
1a69, 40, -0.00522420749558461, 0.0, 0.005617544012237241, 0.0, 0.0, -0.00039333651665254474
1a69, 41, -0.009478023495939902, 0.0, 0.011862670465916492, 0.0, 0.0, -0.0023846469699765893
1a69, 42, -0.003499304638460654, 0.0, 0.0031985774856788662, 0.0, 0.0, 0.0003007271527818642
1a69, 43, -0.011102434546568285, 0.0, 0.01195015191597626, 0.0, 0.0, -0.0008477173694078771
1a69, 44, 0.34725839505911577, 0.0, -0.3260824928861461, 0.0, 1.2163600425726015e-05, -0.021188065773395392
1a69, 45, -0.14868933931361006, 0.0, 0.1666778077329647, 0.0, 0.00319959735404084, -0.021188065773395392
1a69, 46, -0.00584184128768761, 0.0, 0.005757642430039844, 0.0, 0.0, 8.419885764786653e-05
1a69, 47, 0.3569742078165386, 0.0, -0.33582677333736594, 0.0, 4.0631294222810406e-05, -0.021188065773395392
1a69, 48, -0.01040983766304815, 0.0, 0.011625725376030238, 0.0, 0.0, -0.0012158877129820368
1a69, 49, 0.0023578128235297036, 0.0, -0.001395619740072629, 0.0, 0.0, -0.0009621930834569949
1a69, 5, 0.0011437442261221786, 0.0, 0.0007053263564413825, 0.0, 0.0, -0.0018490705825635091
1a69, 50, 0.3484015658919722, 0.0, -0.3272135001185767, 0.0, 0.0, -0.021188065773395392
1a69, 6, 0.34645081575297926, 0.0, -0.3252627499795838, 0.0, 0.0, -0.021188065773395392
1a69, 7, 0.0020117903001307114, 0.0, -0.004074732070395548, 0.0, 0.0, 0.0020629417702648332
1a69, 8, -0.0019502895801993825, 0.0, 0.0012315364705339782, 0.0, 0.0, 0.0007187531096653904
1a69, 9, -0.005483583043070173, 0.0, 0.005375062533972685, 0.0, 0.0, 0.00010852050909756009
1a6j, 1, 0.0014200591332438894, 0.0, 0.0010562050496562836, 0.0, 0.0, -0.0024762641829001453
1a6j, 10, 0.019307002621140434, 0.0, 0.004986288914574699, 0.0, 0.0, -0.024293291535715078
1a6j, 11, -0.025609392986558677, 0.0, -0.013235495519537593, 0.0, 0.0, 0.0388448885060963
1a6j, 12, 0.00798241331335836, 0.0, -0.005938513747700741, 0.0, 0.0, -0.002043899565657592
1a6j, 13, 0.021191916866232452, 0.0, 0.006264254638511602, 0.0, 0.0, -0.027456171504744054
1a6j, 14, 0.002283508689883418, 0.0, 0.003772540318452533, 0.0, 0.0, -0.006056049008335895
1a6j, 15, -0.05842668630652276, 0.0, -0.018514088168180592, 0.0, 0.0, 0.07694077447470332
1a6j, 16, 0.0016385634167110918, 0.0, 0.008222270148037336, 0.0, 0.0, -0.009860833564748428
1a6j, 17, 0.005835333109386276, 0.0, -0.001929054628609761, 0.0, 0.0, -0.003906278480776515
1a6j, 18, -0.006358094400743253, 0.0, 0.008496177995209214, 0.0, 0.0, -0.0021380835944659338
1a6j, 19, -0.056963972235039406, 0.0, -0.035781306731463014, 0.0, 0.0, 0.09274527896650248
1a6j, 2, 0.010258880346688815, 0.0, 0.009252117791300696, 0.0, 0.0, -0.01951099813798951
1a6j, 20, 0.016407194161060734, 0.0, 0.00503631293062945, 0.0, 0.0, -0.021443507091690184
1a6j, 21, -0.12075774825879554, 0.0, -0.04867984754067356, 0.0, 0.0, 0.1694375957994691
1a6j, 22, -0.006279458323056264, 0.0, 0.013236956210561146, 0.0, 0.0, -0.006957497887504882
1a6j, 23, -0.04448511512347042, 0.0, -0.017602648282699335, 0.0, 0.0, 0.06208776340616978
1a6j, 24, -0.004933557195512417, 0.0, 0.009252117791300696, 0.0, 0.0, -0.004318560595788279
1a6j, 25, -0.04858862764835464, 0.0, -0.01662464723975199, 0.0, 0.0, 0.06521327488810663
1a6j, 26, 0.022926485924399664, 0.0, 0.009129926604634186, 0.0, 0.0, -0.032056412529033906
1a6j, 27, 0.024484132924405932, 0.0, 0.0038340607189559783, 0.0, 0.0, -0.02831819364336191
1a6j, 28, -0.007293369682165263, 0.0, 0.01325793605890091, 0.0, 0.0, -0.005964566376735647
1a6j, 29, 0.02475205535198388, 0.0, 0.010008189118986988, 0.0, 0.0, -0.03476024447097087
1a6j, 3, -0.0056355601166354075, 0.0, 0.0010203949839419357, 0.0, 0.0, 0.0046151651326934995
1a6j, 30, 0.0072140662505914, 0.0, 0.005548303319058895, 0.0, 0.0, -0.012762369569650267
1a6j, 31, 0.031337218273533474, 0.0, 0.0011038314056132092, 0.0, 0.0, -0.03244104967914668
1a6j, 32, 0.02031608435676102, 0.0, -0.014522624640756626, 0.0, 0.0, -0.005793459716004368
1a6j, 33, 0.007598027290812048, 0.0, 0.0029994409961915935, 0.0, 0.0, -0.010597468287003586
1a6j, 34, 0.005621416693268655, 0.0, 0.006112484050010886, 0.0, 0.0, -0.011733900743279513
1a6j, 35, -0.03095165935349159, 0.0, -0.010397321933479309, 0.0, 0.0, 0.0413489812869709
1a6j, 36, 0.0026968749562434335, 0.0, 0.009078732295285857, 0.0, 0.0, -0.011775607251529263
1a6j, 37, 0.011524232464505457, 0.0, 0.006314913199808453, 0.0, 0.0, -0.017839145664313938
